depute,groupe,position,scrutin_id
christophe-premat,SRC,pour,1117
patrick-bloche,SRC,contre,1117
jean-paul-chanteguet,SRC,contre,1117
vincent-burroni,SRC,contre,1117
serge-janquin,SRC,contre,1117
guillaume-garot,SRC,contre,1117
francois-brottes,SRC,contre,1117
genevieve-gaillard,SRC,contre,1117
corinne-erhel,SRC,contre,1117
jean-yves-caullet,SRC,contre,1117
jean-louis-bricout,SRC,contre,1117
jean-michel-villaume,SRC,contre,1117
guy-delcourt,SRC,contre,1117
catherine-quere,SRC,contre,1117
philippe-plisson,SRC,contre,1117
marie-noelle-battistel,SRC,contre,1117
sabine-buis,SRC,contre,1117
suzanne-tallard,SRC,contre,1117
clotilde-valter,SRC,contre,1117
barbara-romagnan,SRC,contre,1117
anne-yvonne-le-dain,SRC,contre,1117
francoise-dubois,SRC,contre,1117
serge-bardy,SRC,contre,1117
philippe-bies,SRC,contre,1117
ericka-bareigts,SRC,contre,1117
laurent-kalinowski,SRC,abstention,1117
michel-heinrich,UMP,pour,1117
fernand-sire,UMP,pour,1117
alain-leboeuf,UMP,pour,1117
jean-marie-tetart,UMP,pour,1117
julien-aubert,UMP,pour,1117
guillaume-chevrollier,UMP,pour,1117
michel-piron,UDI,abstention,1117
bertrand-pancher,UDI,abstention,1117
jean-paul-tuaiva,UDI,abstention,1117
denis-baupin,Écolo,contre,1117
michele-bonneton,Écolo,contre,1117
jacques-krabal,RRDP,pour,1117
patrice-carvalho,GDR,pour,1117
frederique-massat,SRC,pour,1118
guillaume-garot,SRC,pour,1118
francois-brottes,SRC,pour,1118
ericka-bareigts,SRC,pour,1118
jean-paul-chanteguet,SRC,contre,1118
jean-luc-laurent,SRC,contre,1118
vincent-burroni,SRC,contre,1118
germinal-peiro,SRC,contre,1118
genevieve-gaillard,SRC,contre,1118
jean-yves-caullet,SRC,contre,1118
jean-louis-bricout,SRC,contre,1118
philippe-plisson,SRC,contre,1118
michel-menard,SRC,contre,1118
jean-jacques-cottel,SRC,contre,1118
marie-helene-fabre,SRC,contre,1118
suzanne-tallard,SRC,contre,1118
viviane-le-dissez,SRC,contre,1118
clotilde-valter,SRC,contre,1118
francoise-dubois,SRC,contre,1118
beatrice-santais,SRC,contre,1118
serge-bardy,SRC,contre,1118
philippe-bies,SRC,contre,1118
philippe-vitel,UMP,contre,1118
jean-pierre-decool,UMP,contre,1118
guy-geoffroy,UMP,contre,1118
alain-leboeuf,UMP,contre,1118
julien-aubert,UMP,contre,1118
claudine-schmid,UMP,contre,1118
yves-jego,UDI,contre,1118
jean-paul-tuaiva,UDI,contre,1118
denis-baupin,Écolo,contre,1118
barbara-pompili,Écolo,contre,1118
cecile-duflot,Écolo,contre,1118
michele-bonneton,Écolo,contre,1118
brigitte-allain,Écolo,contre,1118
jacques-krabal,RRDP,contre,1118
patrice-carvalho,GDR,contre,1118
jean-luc-laurent,SRC,pour,1119
jean-louis-bricout,SRC,pour,1119
frederique-massat,SRC,contre,1119
serge-janquin,SRC,contre,1119
francois-brottes,SRC,contre,1119
genevieve-gaillard,SRC,contre,1119
jean-yves-caullet,SRC,contre,1119
philippe-plisson,SRC,contre,1119
marie-noelle-battistel,SRC,contre,1119
viviane-le-dissez,SRC,contre,1119
barbara-romagnan,SRC,contre,1119
yves-blein,SRC,contre,1119
francoise-dubois,SRC,contre,1119
ericka-bareigts,SRC,contre,1119
napole-polutele,SRC,contre,1119
daniel-fasquelle,UMP,pour,1119
julien-aubert,UMP,pour,1119
yves-jego,UDI,pour,1119
denis-baupin,Écolo,contre,1119
barbara-pompili,Écolo,contre,1119
cecile-duflot,Écolo,contre,1119
jacques-krabal,RRDP,contre,1119
patrice-carvalho,GDR,pour,1119
jean-marc-ayrault,SRC,pour,1120
gerard-bapt,SRC,pour,1120
patrick-bloche,SRC,pour,1120
jean-christophe-cambadelis,SRC,pour,1120
laurent-cathala,SRC,pour,1120
jean-paul-chanteguet,SRC,pour,1120
guy-michel-chauveau,SRC,pour,1120
jean-louis-destans,SRC,pour,1120
michel-destot,SRC,pour,1120
rene-dosiere,SRC,pour,1120
jean-louis-dumont,SRC,pour,1120
laurence-dumont,SRC,pour,1120
yves-durand,SRC,pour,1120
henri-emmanuelli,SRC,pour,1120
michel-francaix,SRC,pour,1120
gilbert-le-bris,SRC,pour,1120
jean-yves-le-deaut,SRC,pour,1120
francois-loncle,SRC,pour,1120
alain-rodet,SRC,pour,1120
rene-rouquet,SRC,pour,1120
daniel-vaillant,SRC,pour,1120
michel-vauzelle,SRC,pour,1120
francois-lamy,SRC,pour,1120
philip-cordery,SRC,pour,1120
yves-goasdoue,SRC,pour,1120
monique-rabin,SRC,pour,1120
frederique-massat,SRC,pour,1120
vincent-burroni,SRC,pour,1120
jean-jacques-urvoas,SRC,pour,1120
frederic-cuvillier,SRC,pour,1120
benoit-hamon,SRC,pour,1120
sandrine-hurel,SRC,pour,1120
gisele-biemouret,SRC,pour,1120
laurent-baumel,SRC,pour,1120
michel-vergnier,SRC,pour,1120
jean-glavany,SRC,pour,1120
elisabeth-guigou,SRC,pour,1120
guillaume-garot,SRC,pour,1120
eric-jalton,SRC,pour,1120
michel-pajon,SRC,pour,1120
marie-arlette-carlotti,SRC,pour,1120
estelle-grelier,SRC,pour,1120
jean-paul-bacquet,SRC,pour,1120
dominique-baert,SRC,pour,1120
jean-pierre-blazy,SRC,pour,1120
daniel-boisserie,SRC,pour,1120
francois-brottes,SRC,pour,1120
christophe-caresche,SRC,pour,1120
alain-claeys,SRC,pour,1120
marie-francoise-clergeau,SRC,pour,1120
jean-pierre-dufau,SRC,pour,1120
jean-paul-dupre,SRC,pour,1120
philippe-duron,SRC,pour,1120
christian-franqueville,SRC,pour,1120
yann-galut,SRC,pour,1120
francoise-imbert,SRC,pour,1120
conchita-lacuey,SRC,pour,1120
michel-lefait,SRC,pour,1120
bruno-le-roux,SRC,pour,1120
michel-liebgott,SRC,pour,1120
martine-lignieres-cassou,SRC,pour,1120
philippe-nauche,SRC,pour,1120
christian-paul,SRC,pour,1120
jean-claude-perez,SRC,pour,1120
genevieve-gaillard,SRC,pour,1120
marie-line-reynaud,SRC,pour,1120
marcel-rogemont,SRC,pour,1120
bernard-roman,SRC,pour,1120
odile-saugues,SRC,pour,1120
pascal-terrasse,SRC,pour,1120
fabrice-verdier,SRC,pour,1120
armand-jung,SRC,pour,1120
patrick-lemasle,SRC,pour,1120
christian-assaf,SRC,pour,1120
sylviane-alaux,SRC,pour,1120
philippe-martin,SRC,pour,1120
richard-ferrand,SRC,pour,1120
yann-capet,SRC,pour,1120
corinne-erhel,SRC,pour,1120
christophe-leonard,SRC,pour,1120
erwann-binet,SRC,pour,1120
christophe-sirugue,SRC,pour,1120
jean-launay,SRC,pour,1120
gilles-savary,SRC,pour,1120
jean-yves-caullet,SRC,pour,1120
dominique-chauvel,SRC,pour,1120
jean-claude-fruteau,SRC,pour,1120
brigitte-bourguignon,SRC,pour,1120
nicolas-bays,SRC,pour,1120
dominique-raimbourg,SRC,pour,1120
martine-carrillon-couvreur,SRC,pour,1120
kleber-mesquida,SRC,pour,1120
patricia-adam,SRC,pour,1120
jean-yves-le-bouillonnec,SRC,pour,1120
annick-lepetit,SRC,pour,1120
gabrielle-louis-carabin,SRC,pour,1120
victorin-lurel,SRC,pour,1120
david-habib,SRC,pour,1120
kader-arif,SRC,pour,1120
gwendal-rouillard,SRC,pour,1120
william-dumas,SRC,pour,1120
patrick-lebreton,SRC,pour,1120
aurelie-filippetti,SRC,pour,1120
herve-feron,SRC,pour,1120
genevieve-fioraso,SRC,pour,1120
martine-martinel,SRC,pour,1120
monique-iborra,SRC,pour,1120
michel-issindou,SRC,pour,1120
pascal-deguilhem,SRC,pour,1120
jacqueline-maquet,SRC,pour,1120
guy-chambefort,SRC,pour,1120
bernard-lesterlin,SRC,pour,1120
olivier-dussopt,SRC,pour,1120
daniel-goldberg,SRC,pour,1120
marietta-karamanli,SRC,pour,1120
jean-michel-villaume,SRC,pour,1120
guy-delcourt,SRC,pour,1120
valerie-fourneyron,SRC,pour,1120
marc-goua,SRC,pour,1120
jacques-valax,SRC,pour,1120
catherine-coutelle,SRC,pour,1120
michele-delaunay,SRC,pour,1120
sandrine-mazetier,SRC,pour,1120
jean-michel-clement,SRC,pour,1120
pascale-got,SRC,pour,1120
pierre-alain-muet,SRC,pour,1120
jean-louis-touraine,SRC,pour,1120
jean-grellier,SRC,pour,1120
christophe-bouillon,SRC,pour,1120
martine-faure,SRC,pour,1120
alain-rousset,SRC,pour,1120
pascale-crozon,SRC,pour,1120
catherine-quere,SRC,pour,1120
marie-odile-bouille,SRC,pour,1120
catherine-lemorton,SRC,pour,1120
jean-patrick-gille,SRC,pour,1120
marie-lou-marcel,SRC,pour,1120
serge-letchimy,SRC,pour,1120
chantal-berthelot,SRC,pour,1120
henri-jibrayel,SRC,pour,1120
philippe-plisson,SRC,pour,1120
regis-juanico,SRC,pour,1120
jean-louis-gagnaire,SRC,pour,1120
annick-le-loch,SRC,pour,1120
jean-rene-marsac,SRC,pour,1120
michel-menard,SRC,pour,1120
martine-pinville,SRC,pour,1120
jean-jacques-cottel,SRC,pour,1120
olivier-faure,SRC,pour,1120
francois-pupponi,SRC,pour,1120
colette-langlade,SRC,pour,1120
marie-noelle-battistel,SRC,pour,1120
sophie-dessus,SRC,pour,1120
gilbert-sauvan,SRC,pour,1120
christophe-castaner,SRC,pour,1120
jean-david-ciot,SRC,pour,1120
sabine-buis,SRC,pour,1120
alain-faure,SRC,pour,1120
marie-helene-fabre,SRC,pour,1120
patrick-mennucci,SRC,pour,1120
suzanne-tallard,SRC,pour,1120
kheira-bouziane-laroussi,SRC,pour,1120
michel-lesage,SRC,pour,1120
laurent-grandguillaume,SRC,pour,1120
clotilde-valter,SRC,pour,1120
alain-calmette,SRC,pour,1120
francoise-dumas,SRC,pour,1120
patrice-prat,SRC,pour,1120
barbara-romagnan,SRC,pour,1120
nathalie-nieson,SRC,pour,1120
jean-luc-bleunven,SRC,pour,1120
chantal-guittet,SRC,pour,1120
sandrine-doucet,SRC,pour,1120
anne-yvonne-le-dain,SRC,pour,1120
fanny-dombre-coste,SRC,pour,1120
frederic-roig,SRC,pour,1120
marie-recalde,SRC,pour,1120
florent-boudie,SRC,pour,1120
christophe-borgel,SRC,pour,1120
joelle-huillier,SRC,pour,1120
denys-robiliard,SRC,pour,1120
sebastien-denaja,SRC,pour,1120
patrick-vignal,SRC,pour,1120
marie-anne-chapdelaine,SRC,pour,1120
nathalie-appere,SRC,pour,1120
francois-andre,SRC,pour,1120
isabelle-bruneau,SRC,pour,1120
valerie-corre,SRC,pour,1120
lucette-lousteau,SRC,pour,1120
luc-belot,SRC,pour,1120
yves-daniel,SRC,pour,1120
sophie-errante,SRC,pour,1120
herve-pellois,SRC,pour,1120
jean-pierre-le-roch,SRC,pour,1120
philippe-nogues,SRC,pour,1120
stephane-travert,SRC,pour,1120
chaynesse-khirouni,SRC,pour,1120
dominique-potier,SRC,pour,1120
jean-pierre-allossery,SRC,pour,1120
anne-lise-dufour-tonini,SRC,pour,1120
laurent-kalinowski,SRC,pour,1120
paola-zanetti,SRC,pour,1120
audrey-linkenheld,SRC,pour,1120
jacques-cresta,SRC,pour,1120
pierre-aylagas,SRC,pour,1120
christine-pires-beaune,SRC,pour,1120
nathalie-chabanne,SRC,pour,1120
yves-blein,SRC,pour,1120
edith-gueugneau,SRC,pour,1120
cecile-untermaier,SRC,pour,1120
pascal-cherki,SRC,pour,1120
francoise-dubois,SRC,pour,1120
beatrice-santais,SRC,pour,1120
bernadette-laclais,SRC,pour,1120
seybah-dagoma,SRC,pour,1120
catherine-troallic,SRC,pour,1120
eduardo-rihan-cypel,SRC,pour,1120
sylviane-bulteau,SRC,pour,1120
hugues-fourage,SRC,pour,1120
francoise-descamps-crosnier,SRC,pour,1120
linda-gourjade,SRC,pour,1120
valerie-rabault,SRC,pour,1120
michele-fournier-armand,SRC,pour,1120
alexis-bachelay,SRC,pour,1120
maud-olivier,SRC,pour,1120
catherine-beaubatie,SRC,pour,1120
jean-jacques-bridey,SRC,pour,1120
julie-sommaruga,SRC,pour,1120
mathieu-hanotin,SRC,pour,1120
razzy-hammadi,SRC,pour,1120
elisabeth-pochon,SRC,pour,1120
pascal-popelin,SRC,pour,1120
serge-bardy,SRC,pour,1120
philippe-bies,SRC,pour,1120
philippe-kemel,SRC,pour,1120
emeric-brehier,SRC,pour,1120
boinali-said,SRC,pour,1120
jean-claude-buisine,SRC,pour,1120
sebastien-pietrasanta,SRC,pour,1120
gerard-sebaoun,SRC,pour,1120
dominique-lefebvre,SRC,pour,1120
jean-marc-germain,SRC,pour,1120
ericka-bareigts,SRC,pour,1120
helene-geoffroy,SRC,pour,1120
jean-jacques-vlody,SRC,pour,1120
monique-orphe,SRC,pour,1120
michel-pouzol,SRC,pour,1120
ibrahim-aboubacar,SRC,pour,1120
joaquim-pueyo,SRC,pour,1120
colette-capdevielle,SRC,pour,1120
philippe-doucet,SRC,pour,1120
arnaud-leroy,SRC,pour,1120
pierre-yves-le-borgn,SRC,pour,1120
pouria-amirshahi,SRC,pour,1120
genevieve-gosselin-fleury,SRC,pour,1120
guillaume-bachelay,SRC,pour,1120
sylvie-tolmont,SRC,pour,1120
gwenegan-bui,SRC,pour,1120
fanelie-carrey-conte,SRC,pour,1120
jean-marie-beffara,SRC,pour,1120
carlos-da-silva,SRC,pour,1120
florence-delaunay,SRC,pour,1120
napole-polutele,SRC,pour,1120
robert-olive,SRC,pour,1120
christophe-premat,SRC,pour,1120
jean-marc-fournel,SRC,pour,1120
joel-aviragnet,SRC,pour,1120
romain-colas,SRC,pour,1120
pascal-demarthe,SRC,pour,1120
regine-poveda,SRC,pour,1120
christian-bataille,SRC,contre,1120
jean-luc-laurent,SRC,contre,1120
christian-hutin,SRC,contre,1120
marie-francoise-bechtel,SRC,contre,1120
jean-louis-bricout,SRC,abstention,1120
delphine-batho,SRC,abstention,1120
patrick-balkany,UMP,contre,1120
jean-michel-couve,UMP,contre,1120
olivier-dassault,UMP,contre,1120
bernard-debre,UMP,contre,1120
patrick-devedjian,UMP,contre,1120
christian-estrosi,UMP,contre,1120
francois-fillon,UMP,contre,1120
denis-jacquat,UMP,contre,1120
christian-kert,UMP,contre,1120
marc-laffineur,UMP,contre,1120
pierre-lequiller,UMP,contre,1120
jean-francois-mancel,UMP,contre,1120
alain-marleix,UMP,contre,1120
jean-claude-mignon,UMP,contre,1120
alain-moyne-bressand,UMP,contre,1120
patrick-ollier,UMP,contre,1120
jean-luc-reitzer,UMP,contre,1120
guy-teissier,UMP,contre,1120
michel-terrot,UMP,contre,1120
michel-voisin,UMP,contre,1120
nicole-ameline,UMP,contre,1120
dominique-bussereau,UMP,contre,1120
marc-philippe-daubresse,UMP,contre,1120
bernard-perrut,UMP,contre,1120
camille-de-rocca-serra,UMP,contre,1120
guenhael-huet,UMP,contre,1120
christophe-guilloteau,UMP,contre,1120
gilles-lurton,UMP,contre,1120
eric-ciotti,UMP,contre,1120
bernard-accoyer,UMP,contre,1120
philippe-briand,UMP,contre,1120
gerard-cherpion,UMP,contre,1120
francois-cornut-gentille,UMP,contre,1120
lucien-degauchy,UMP,contre,1120
alain-gest,UMP,contre,1120
jean-jacques-guillet,UMP,contre,1120
philippe-houillon,UMP,contre,1120
patrick-labaune,UMP,contre,1120
thierry-lazaro,UMP,contre,1120
marc-le-fur,UMP,contre,1120
pierre-lellouche,UMP,contre,1120
thierry-mariani,UMP,contre,1120
herve-mariton,UMP,contre,1120
alain-marsaud,UMP,contre,1120
philippe-armand-martin,UMP,contre,1120
patrice-martin-lalande,UMP,contre,1120
jacques-myard,UMP,contre,1120
yves-nicolin,UMP,contre,1120
jacques-pelissard,UMP,contre,1120
alain-suguenot,UMP,contre,1120
francois-vannson,UMP,contre,1120
henri-guaino,UMP,contre,1120
dominique-dord,UMP,contre,1120
philippe-goujon,UMP,contre,1120
claude-goasguen,UMP,contre,1120
gilles-carrez,UMP,contre,1120
herve-gaymard,UMP,contre,1120
isabelle-le-callennec,UMP,contre,1120
benoist-apparu,UMP,contre,1120
christian-jacob,UMP,contre,1120
gerard-menuel,UMP,contre,1120
jean-francois-cope,UMP,contre,1120
catherine-vautrin,UMP,contre,1120
jean-luc-warsmann,UMP,contre,1120
franck-marlin,UMP,contre,1120
olivier-marleix,UMP,contre,1120
jean-frederic-poisson,UMP,contre,1120
yves-fromion,UMP,contre,1120
jean-pierre-giran,UMP,contre,1120
jean-claude-guibal,UMP,contre,1120
michel-herbillon,UMP,contre,1120
jacques-kossowski,UMP,contre,1120
jean-leonetti,UMP,contre,1120
lionnel-luca,UMP,contre,1120
didier-quentin,UMP,contre,1120
andre-schneider,UMP,contre,1120
thierry-solere,UMP,contre,1120
marie-jo-zimmermann,UMP,contre,1120
pierre-morel-a-lhuissier,UMP,contre,1120
pierre-morange,UMP,contre,1120
bernard-deflesselles,UMP,contre,1120
patrice-verchere,UMP,contre,1120
bernard-brochand,UMP,contre,1120
edouard-philippe,UMP,contre,1120
dominique-tian,UMP,contre,1120
michel-sordi,UMP,contre,1120
celeste-lett,UMP,contre,1120
etienne-blanc,UMP,contre,1120
xavier-bertrand,UMP,contre,1120
franck-gilard,UMP,contre,1120
jean-pierre-gorges,UMP,contre,1120
luc-chatel,UMP,contre,1120
sebastien-huyghe,UMP,contre,1120
jean-marie-sermier,UMP,contre,1120
arlette-grosskost,UMP,contre,1120
michel-heinrich,UMP,contre,1120
berengere-poletti,UMP,contre,1120
yves-censi,UMP,contre,1120
jean-pierre-door,UMP,contre,1120
dominique-le-mener,UMP,contre,1120
damien-meslot,UMP,contre,1120
antoine-herth,UMP,contre,1120
jean-louis-christ,UMP,contre,1120
genevieve-levy,UMP,contre,1120
dino-cinieri,UMP,contre,1120
claude-greff,UMP,contre,1120
philippe-vitel,UMP,contre,1120
martial-saddier,UMP,contre,1120
alain-marty,UMP,contre,1120
marcel-bonnot,UMP,contre,1120
georges-fenech,UMP,contre,1120
josette-pons,UMP,contre,1120
valerie-pecresse,UMP,contre,1120
christophe-priou,UMP,contre,1120
edouard-courtial,UMP,contre,1120
jean-pierre-decool,UMP,contre,1120
philippe-cochet,UMP,contre,1120
michele-tabarot,UMP,contre,1120
guy-geoffroy,UMP,contre,1120
jacques-alain-benisti,UMP,contre,1120
axel-poniatowski,UMP,contre,1120
jerome-chartier,UMP,contre,1120
jordi-ginesta,UMP,contre,1120
serge-grouard,UMP,contre,1120
jean-claude-mathis,UMP,contre,1120
francois-scellier,UMP,contre,1120
jean-charles-taugourdeau,UMP,contre,1120
jean-sebastien-vialatte,UMP,contre,1120
eric-woerth,UMP,contre,1120
frederic-reiss,UMP,contre,1120
nathalie-kosciusko-morizet,UMP,contre,1120
virginie-duby-muller,UMP,contre,1120
marc-francina,UMP,contre,1120
laurent-wauquiez,UMP,contre,1120
charles-ange-ginesy,UMP,contre,1120
bernard-gerard,UMP,contre,1120
charles-de-la-verpilliere,UMP,contre,1120
jacques-lamblin,UMP,contre,1120
olivier-carre,UMP,contre,1120
daniel-fasquelle,UMP,contre,1120
nicolas-dhuicq,UMP,contre,1120
lionel-tardy,UMP,contre,1120
jean-claude-bouchet,UMP,contre,1120
franck-riester,UMP,contre,1120
yves-albarello,UMP,contre,1120
eric-straumann,UMP,contre,1120
xavier-breton,UMP,contre,1120
marie-louise-fort,UMP,contre,1120
jean-francois-lamour,UMP,contre,1120
philippe-gosselin,UMP,contre,1120
francoise-guegot,UMP,contre,1120
marie-christine-dalloz,UMP,contre,1120
philippe-meunier,UMP,contre,1120
bruno-le-maire,UMP,contre,1120
laure-de-la-raudiere,UMP,contre,1120
remi-delatte,UMP,contre,1120
valerie-boyer,UMP,contre,1120
bernard-reynes,UMP,contre,1120
sauveur-gandolfi-scheit,UMP,contre,1120
marianne-dubois,UMP,contre,1120
gerald-darmanin,UMP,contre,1120
anne-grommerch,UMP,contre,1120
arnaud-robinet,UMP,contre,1120
annie-genevard,UMP,contre,1120
david-douillet,UMP,contre,1120
fernand-sire,UMP,contre,1120
paul-salen,UMP,contre,1120
laurent-furst,UMP,contre,1120
yves-foulon,UMP,contre,1120
jean-pierre-barbier,UMP,contre,1120
claude-de-ganay,UMP,contre,1120
jean-pierre-vigier,UMP,contre,1120
philippe-le-ray,UMP,contre,1120
veronique-louwagie,UMP,contre,1120
alain-chretien,UMP,contre,1120
dominique-nachury,UMP,contre,1120
patrick-hetzel,UMP,contre,1120
claude-sturni,UMP,contre,1120
sophie-dion,UMP,contre,1120
francois-de-mazieres,UMP,contre,1120
valerie-lacroute,UMP,contre,1120
alain-leboeuf,UMP,contre,1120
yannick-moreau,UMP,contre,1120
jean-marie-tetart,UMP,contre,1120
olivier-audibert-troin,UMP,contre,1120
guillaume-larrive,UMP,contre,1120
laurent-marcangeli,UMP,contre,1120
julien-aubert,UMP,contre,1120
guillaume-chevrollier,UMP,contre,1120
sophie-rohfritsch,UMP,contre,1120
daniel-gibbes,UMP,contre,1120
claudine-schmid,UMP,contre,1120
sylvain-berrios,UMP,contre,1120
jean-louis-costes,UMP,contre,1120
laurence-arribage,UMP,contre,1120
frederic-lefebvre,UMP,abstention,1120
francois-rochebloine,UDI,contre,1120
rudy-salles,UDI,contre,1120
charles-de-courson,UDI,contre,1120
francois-sauvadet,UDI,contre,1120
arnaud-richard,UDI,contre,1120
francis-hillmeyer,UDI,contre,1120
stephane-demilly,UDI,contre,1120
francis-vercamer,UDI,contre,1120
philippe-folliot,UDI,contre,1120
yves-jego,UDI,contre,1120
franck-reynier,UDI,contre,1120
jean-christophe-fromantin,UDI,contre,1120
herve-morin,UDI,abstention,1120
andre-santini,UDI,abstention,1120
yannick-favennec-becot,UDI,abstention,1120
jean-christophe-lagarde,UDI,abstention,1120
maurice-leroy,UDI,abstention,1120
michel-zumkeller,UDI,abstention,1120
michel-piron,UDI,abstention,1120
francois-xavier-villain,UDI,abstention,1120
philippe-vigier,UDI,abstention,1120
bertrand-pancher,UDI,abstention,1120
thierry-benoit,UDI,abstention,1120
philippe-gomes,UDI,abstention,1120
jean-paul-tuaiva,UDI,abstention,1120
meyer-habib,UDI,abstention,1120
laurent-degallaix,UDI,abstention,1120
maina-sage,UDI,abstention,1120
noel-mamere,Écolo,pour,1120
francois-de-rugy,Écolo,pour,1120
danielle-auroi,Écolo,pour,1120
denis-baupin,Écolo,pour,1120
barbara-pompili,Écolo,pour,1120
sergio-coronado,Écolo,pour,1120
francois-michel-lambert,Écolo,pour,1120
isabelle-attard,Écolo,pour,1120
christophe-cavard,Écolo,pour,1120
eric-alauzet,Écolo,pour,1120
jean-louis-roumegas,Écolo,pour,1120
paul-molac,Écolo,pour,1120
cecile-duflot,Écolo,pour,1120
eva-sas,Écolo,pour,1120
veronique-massonneau,Écolo,pour,1120
laurence-abeille,Écolo,pour,1120
michele-bonneton,Écolo,pour,1120
brigitte-allain,Écolo,pour,1120
jerome-lambert,RRDP,pour,1120
roger-gerard-schwartzenberg,RRDP,pour,1120
stephane-saint-andre,RRDP,pour,1120
gerard-charasse,RRDP,pour,1120
alain-tourret,RRDP,pour,1120
joel-giraud,RRDP,pour,1120
paul-giacobbi,RRDP,pour,1120
dominique-orliac,RRDP,pour,1120
jacques-krabal,RRDP,pour,1120
olivier-falorni,RRDP,pour,1120
